timestamp,rpm,flow,pressure,power
2026-05-17 00:55:40,600.07,26.21,3.45,150.64
2026-05-17 00:55:42,671.85,25.86,1.72,63.01
2026-05-17 00:55:44,552.53,37.47,2.17,306.69
2026-05-17 00:55:46,461.03,28.84,4.79,153.53
2026-05-17 00:55:48,563.2,17.75,3.57,121.02
2026-05-17 00:55:50,598.34,23.98,2.6,141.3
2026-05-17 00:55:52,664.07,43.95,5.63,166.79
2026-05-17 00:55:54,418.93,43.46,2.06,196.63
2026-05-17 00:55:56,778.84,17.3,5.01,282.31
2026-05-17 00:55:58,474.2,16.34,2.14,123.18
2026-05-17 00:56:00,895.14,32.53,4.46,175.9
2026-05-17 00:56:02,873.23,21.55,3.16,180.91
2026-05-17 00:56:04,622.97,36.01,4.42,179.57
2026-05-17 00:56:06,695.52,24.08,3.52,281.52
2026-05-17 00:56:08,696.52,22.73,4.4,105.73
2026-05-17 00:56:10,423.1,18.27,2.03,207.98
2026-05-17 00:56:12,648.19,22.66,4.12,198.49
2026-05-17 00:56:14,654.05,37.09,2.09,331.69
2026-05-17 00:56:16,764.45,27.38,3.91,156.36
2026-05-17 00:56:18,867.76,33.22,4.87,332.32
2026-05-17 00:56:20,505.06,40.92,1.88,103.59
2026-05-17 00:56:22,407.88,33.98,3.68,158.99
2026-05-17 00:56:24,473.88,30.29,4.38,111.76
2026-05-17 00:56:26,915.06,18.66,4.36,139.67
2026-05-17 00:56:28,561.12,19.72,2.26,255.48
2026-05-17 00:56:30,425.7,24.38,5.38,151.24
2026-05-17 00:56:32,453.1,29.9,4.63,157.93
2026-05-17 00:56:34,859.19,40.95,2.98,268.47
2026-05-17 00:56:36,611.39,32.38,2.26,101.98
2026-05-17 00:56:38,672.89,20.58,2.27,212.03
2026-05-17 00:56:40,477.02,15.2,4.07,183.95
2026-05-17 00:56:42,769.6,18.8,5.55,190.73
2026-05-17 00:56:44,729.88,23.43,3.52,225.51
2026-05-17 00:56:46,482.42,35.23,2.31,313.72
2026-05-17 00:56:48,478.94,18.99,5.15,88.64
2026-05-17 00:56:50,703.34,19.11,1.74,289.05
2026-05-17 00:56:52,646.11,29.14,4.86,294.69
2026-05-17 00:56:54,769.28,19.51,3.52,199.7
2026-05-17 00:56:56,706.46,43.35,2.11,270.92
2026-05-17 00:56:58,717.89,17.56,1.72,207.03
2026-05-17 00:57:00,756.42,33.24,3.46,191.75
2026-05-17 00:57:02,764.72,22.94,5.92,79.37
2026-05-17 00:57:04,406.76,23.05,5.18,103.24
2026-05-17 00:57:06,848.79,19.32,3.18,231.89
2026-05-17 00:57:08,561.1,19.85,3.32,202.11
2026-05-17 00:57:10,662.67,17.78,2.05,52.92
2026-05-17 00:57:12,876.48,20.83,4.3,128.24
2026-05-17 00:57:14,594.99,23.65,1.54,180.63
2026-05-17 00:57:16,409.56,31.42,2.5,142.45
2026-05-17 00:57:18,933.43,26.45,4.81,235.02
2026-05-17 00:57:20,723.3,34.86,3.68,178.07
2026-05-17 00:57:22,424.24,41.86,2.48,144.78
2026-05-17 00:57:24,717.73,31.51,3.63,144.53
2026-05-17 00:57:26,881.22,43.18,1.9,153.79
2026-05-17 00:57:28,641.15,35.69,2.36,197.52
2026-05-17 00:57:30,876.72,17.87,1.86,228.43
2026-05-17 00:57:32,648.95,36.72,5.38,127.7
2026-05-17 00:57:34,541.92,38.29,5.39,246.56
2026-05-17 00:57:36,724.72,19.8,1.51,348.02
2026-05-17 00:57:38,801.41,28.15,5.06,190.96
2026-05-17 00:57:40,454.8,22.68,2.82,272.42
2026-05-17 00:57:42,652.37,42.93,5.17,143.09
2026-05-17 00:57:44,526.09,31.89,3.07,316.79
2026-05-17 00:57:46,513.64,33.87,2.97,118.01
2026-05-17 00:57:48,524.71,20.73,3.89,130.02
2026-05-17 00:57:50,768.41,32.97,3.65,75.65
2026-05-17 00:57:52,878.45,15.38,3.12,109.57
2026-05-17 00:57:54,501.0,29.01,1.55,169.16
2026-05-17 00:57:56,434.93,17.6,4.59,303.58
2026-05-17 00:57:58,537.61,25.34,1.96,88.87
2026-05-17 00:58:00,795.84,40.63,5.54,156.59
2026-05-17 00:58:02,736.18,40.41,2.24,347.81
2026-05-17 00:58:04,631.97,27.03,5.24,83.68
2026-05-17 00:58:06,487.23,20.63,3.09,184.36
2026-05-17 00:58:08,870.79,18.45,4.33,193.55
2026-05-17 00:58:10,858.25,40.97,3.0,263.87
2026-05-17 00:58:12,525.51,44.28,5.67,335.28
2026-05-17 00:58:14,716.94,28.45,2.93,313.12
2026-05-17 00:58:16,428.88,23.85,4.72,173.21
2026-05-17 00:58:18,411.32,26.3,4.55,78.71
2026-05-17 00:58:20,453.44,30.69,3.62,151.37
2026-05-17 00:58:22,592.5,17.75,2.21,317.61
2026-05-17 00:58:24,857.99,25.71,4.16,273.85
2026-05-17 00:58:26,541.93,18.67,5.47,293.97
2026-05-17 00:58:28,896.76,17.75,1.67,207.61
2026-05-17 00:58:30,605.34,15.85,4.34,330.04
2026-05-17 00:58:32,470.78,44.95,4.98,137.6
2026-05-17 00:58:34,613.37,34.98,5.58,285.0
2026-05-17 00:58:36,442.22,21.53,2.17,213.89
2026-05-17 00:58:38,600.01,39.77,4.31,84.22
2026-05-17 00:58:40,623.05,24.41,5.13,234.6
2026-05-17 00:58:42,598.73,42.87,3.57,121.32
2026-05-17 00:58:44,938.24,15.09,5.71,300.26
2026-05-17 00:58:46,896.06,36.88,2.61,346.96
2026-05-17 00:58:48,868.05,30.78,2.53,305.5
2026-05-17 00:58:50,437.17,34.24,3.1,193.15
2026-05-17 00:58:52,542.78,17.7,4.6,169.12
2026-05-17 00:58:54,561.53,15.48,4.57,261.34
2026-05-17 00:58:56,775.07,39.45,5.35,231.04
2026-05-17 00:58:58,694.85,21.36,1.94,285.74
2026-05-17 00:59:00,684.43,19.05,3.27,264.59
2026-05-17 00:59:02,751.23,44.46,4.37,104.45
2026-05-17 00:59:04,865.08,27.67,4.87,216.31
2026-05-17 00:59:06,718.84,30.25,3.82,141.25
2026-05-17 00:59:08,504.86,43.52,3.76,220.16
2026-05-17 00:59:10,841.93,26.3,5.98,316.65
2026-05-17 00:59:12,515.86,31.05,3.89,234.31
2026-05-17 00:59:14,893.42,25.89,4.2,200.52
2026-05-17 00:59:16,619.9,35.79,4.2,338.43
2026-05-17 00:59:18,528.77,44.43,1.63,122.69
2026-05-17 00:59:20,776.17,21.42,4.04,211.86
2026-05-17 00:59:22,403.89,26.33,2.64,116.43
2026-05-17 00:59:24,533.11,19.68,3.74,88.78
2026-05-17 00:59:26,429.3,41.56,5.53,181.06
2026-05-17 00:59:28,719.83,35.14,2.03,194.61
2026-05-17 00:59:30,713.21,39.73,2.07,330.32
2026-05-17 00:59:32,933.49,17.62,4.72,118.45
2026-05-17 00:59:34,682.88,17.17,4.68,307.61
2026-05-17 00:59:36,833.17,32.96,2.13,167.4
2026-05-17 00:59:38,931.23,24.94,1.68,133.8
2026-05-17 00:59:40,769.08,35.63,5.13,216.24
2026-05-17 00:59:42,737.13,22.29,5.72,167.19
2026-05-17 00:59:44,506.89,16.05,3.78,134.64
2026-05-17 00:59:46,441.96,42.07,3.34,317.54
2026-05-17 00:59:48,507.68,22.43,3.51,282.62
2026-05-17 00:59:50,797.35,30.47,5.99,341.19
2026-05-17 00:59:52,504.36,18.84,5.09,189.81
2026-05-17 00:59:54,462.39,31.13,3.45,296.24
2026-05-17 00:59:56,530.24,40.5,2.37,225.97
2026-05-17 00:59:58,480.71,15.76,2.96,113.59
2026-05-17 01:00:00,933.35,17.94,4.77,177.84
2026-05-17 01:00:02,434.94,33.93,4.75,230.74
2026-05-17 01:00:04,598.86,24.13,5.57,135.03
2026-05-17 01:00:06,654.52,37.38,3.47,93.18
2026-05-17 01:00:08,935.0,38.38,3.6,219.81
2026-05-17 01:00:10,641.68,42.17,1.9,75.93
2026-05-17 01:00:12,483.65,23.23,4.77,201.25
2026-05-17 01:00:14,936.97,29.62,5.34,168.97
2026-05-17 01:00:16,768.7,16.77,5.19,164.75
2026-05-17 01:00:18,834.82,42.29,4.47,240.01
2026-05-17 01:00:20,646.95,44.05,2.46,200.73
2026-05-17 01:00:23,629.13,30.48,5.78,53.17
2026-05-17 01:00:25,439.19,19.09,3.64,126.91
2026-05-17 01:00:27,944.67,43.97,1.99,179.68
2026-05-17 01:00:29,785.38,40.5,5.35,342.49
2026-05-17 01:00:31,872.66,17.89,1.75,241.38
2026-05-17 01:00:33,644.84,16.12,4.32,93.04
2026-05-17 01:00:35,652.46,39.32,5.27,331.65
2026-05-17 01:00:37,585.8,42.58,2.51,85.64
2026-05-17 01:00:39,652.37,36.16,5.13,173.94
2026-05-17 01:00:41,921.93,15.37,2.82,323.16
2026-05-17 01:00:43,930.22,27.53,2.38,91.87
2026-05-17 01:00:45,801.14,29.5,1.78,225.89
2026-05-17 01:00:47,745.34,24.45,5.56,222.63
2026-05-17 01:00:49,700.98,21.2,1.93,299.88
2026-05-17 01:00:51,792.88,31.22,4.36,161.56
2026-05-17 01:00:53,803.42,37.59,1.98,79.2
2026-05-17 01:00:55,721.34,34.87,3.5,339.59
2026-05-17 01:00:57,612.24,30.67,2.08,188.58
2026-05-17 01:00:59,432.15,26.22,1.76,72.62
2026-05-17 01:01:01,516.37,25.05,2.64,201.09
2026-05-17 01:01:03,664.7,42.66,3.7,56.58
2026-05-17 01:01:05,708.24,37.52,5.69,56.59
2026-05-17 01:01:07,741.43,44.82,2.99,341.81
2026-05-17 01:01:09,770.7,36.54,5.25,70.69
2026-05-17 01:01:11,820.95,19.14,2.72,148.47
2026-05-17 01:01:13,841.88,34.1,4.82,141.22
2026-05-17 01:01:15,817.22,38.51,1.66,298.24
2026-05-17 01:01:17,904.94,38.31,5.73,281.34
2026-05-17 01:01:19,434.66,31.26,3.1,209.01
2026-05-17 01:01:21,770.23,25.22,5.98,224.28
2026-05-17 01:01:23,468.64,22.54,3.62,66.28
2026-05-17 01:01:25,732.99,17.38,2.13,189.55
2026-05-17 01:01:27,469.29,35.33,3.79,228.17
2026-05-17 01:01:29,838.84,20.72,4.11,316.77
2026-05-17 01:01:31,883.84,30.95,3.87,80.06
2026-05-17 01:01:33,736.65,21.19,3.56,270.23
2026-05-17 01:01:35,733.13,40.28,1.95,294.11
2026-05-17 01:01:37,788.63,27.33,5.81,331.48
2026-05-17 01:01:39,595.66,42.97,1.85,219.67
2026-05-17 01:01:41,648.9,41.23,5.3,175.87
2026-05-17 01:01:43,730.44,42.02,4.17,161.29
2026-05-17 01:01:45,755.23,24.85,3.88,196.38
2026-05-17 01:01:47,640.26,28.41,4.66,151.85
2026-05-17 01:01:49,854.39,42.47,4.48,117.99
2026-05-17 01:01:51,841.18,19.23,5.07,94.28
2026-05-17 01:01:53,679.22,20.35,4.87,122.29
2026-05-17 01:01:55,482.41,44.83,5.66,130.45
2026-05-17 01:01:57,643.96,19.28,2.74,128.84
2026-05-17 01:01:59,730.2,22.82,2.67,165.63
2026-05-17 01:02:01,946.08,36.28,4.42,307.99
2026-05-17 01:02:03,553.77,16.94,2.47,104.34
2026-05-17 01:02:05,907.41,39.47,2.8,76.17
2026-05-17 01:02:07,660.59,36.94,2.57,87.06
2026-05-17 01:02:09,672.31,18.09,1.95,318.95
2026-05-17 01:02:11,772.63,44.14,4.48,192.61
2026-05-17 01:02:13,714.26,39.5,2.79,251.4
2026-05-17 01:02:15,405.33,43.23,3.77,278.59
2026-05-17 01:02:17,936.14,25.41,3.22,106.54
2026-05-17 01:02:19,619.32,25.5,3.81,149.87
2026-05-17 01:02:21,581.28,41.99,5.73,94.07
2026-05-17 01:02:23,947.3,15.79,4.08,98.83
2026-05-17 01:02:25,928.15,19.27,2.19,191.23
2026-05-17 01:02:27,791.49,34.11,4.02,324.59
2026-05-17 01:02:29,708.89,31.77,2.13,278.23
2026-05-17 01:02:31,508.66,23.94,5.03,298.26
2026-05-17 01:02:33,629.97,15.68,4.68,223.04
2026-05-17 01:02:35,934.27,25.78,4.96,63.29
2026-05-17 01:02:37,679.98,19.49,2.62,129.55
2026-05-17 01:02:39,803.17,33.56,3.47,278.84
2026-05-17 01:02:41,582.23,28.16,5.11,82.33
2026-05-17 01:02:43,829.47,41.25,1.65,179.29
2026-05-17 01:02:45,819.5,15.77,4.54,247.81
2026-05-17 01:02:47,563.26,28.36,5.98,202.71
2026-05-17 01:02:49,930.05,29.68,1.57,338.22
2026-05-17 01:02:51,899.55,31.13,2.88,285.33
2026-05-17 01:02:53,511.88,18.64,5.64,79.61
2026-05-17 01:02:55,833.65,39.47,5.12,149.02
2026-05-17 01:02:57,434.89,39.81,2.64,214.22
2026-05-17 01:02:59,450.87,26.18,2.65,148.89
2026-05-17 01:03:01,801.13,43.18,4.61,189.31
2026-05-17 01:03:03,733.53,34.82,4.58,250.49
2026-05-17 01:03:05,751.62,40.79,5.84,189.49
2026-05-17 01:03:07,628.95,20.3,4.1,228.63
2026-05-17 01:03:09,410.49,33.93,5.41,270.33
2026-05-17 01:03:11,437.15,26.71,5.91,288.8
2026-05-17 01:03:13,609.46,22.31,2.62,84.81
2026-05-17 01:03:15,715.15,21.47,2.0,263.66
2026-05-17 01:03:17,719.43,43.5,2.31,209.2
2026-05-17 01:03:19,791.52,16.15,3.68,288.12
2026-05-17 01:03:21,772.32,31.18,4.18,70.62
2026-05-17 01:03:23,404.2,18.12,2.19,125.16
2026-05-17 01:03:25,631.19,27.23,5.73,220.71
2026-05-17 01:03:27,403.17,23.62,2.48,349.56
2026-05-17 01:03:29,746.29,24.05,3.68,220.42
2026-05-17 01:03:31,927.62,20.77,4.65,235.43
2026-05-17 01:03:33,617.51,40.54,3.78,278.04
2026-05-17 01:03:35,901.72,21.69,2.37,96.25
2026-05-17 01:03:37,543.78,25.52,5.45,101.46
2026-05-17 01:03:39,871.86,15.85,2.12,226.05
2026-05-17 01:03:41,611.22,29.85,4.44,274.77
2026-05-17 01:03:43,559.37,44.49,2.65,233.11
2026-05-17 01:03:45,873.51,42.13,3.68,322.29
2026-05-17 01:03:47,581.7,16.59,5.13,134.71
2026-05-17 01:03:49,920.18,15.05,5.29,230.43
2026-05-17 01:03:51,566.66,16.51,3.37,325.3
2026-05-17 01:03:53,672.3,42.27,2.21,270.93
2026-05-17 01:03:55,756.05,18.4,1.58,279.17
2026-05-17 01:03:57,909.31,29.08,1.51,58.54
2026-05-17 01:03:59,458.83,38.02,5.98,86.04
2026-05-17 01:04:01,806.51,30.01,2.89,311.43
2026-05-17 01:04:03,466.06,36.37,3.48,185.95
2026-05-17 01:04:05,804.8,32.13,5.31,192.46
2026-05-17 01:04:07,798.54,20.63,1.69,240.2
2026-05-17 01:04:09,560.52,29.48,3.85,253.83
2026-05-17 01:04:11,549.85,32.73,2.44,177.74
2026-05-17 01:04:13,883.24,15.99,4.01,153.62
2026-05-17 01:04:15,731.73,29.63,3.67,243.12
2026-05-17 01:04:17,807.75,15.8,5.81,268.59
2026-05-17 01:04:19,564.72,25.01,2.5,250.51
2026-05-17 01:04:21,922.03,22.0,4.45,134.2
2026-05-17 01:04:23,817.35,44.35,5.61,322.3
2026-05-17 01:04:25,714.88,23.09,2.59,55.74
2026-05-17 01:04:27,766.76,35.89,4.92,341.46
2026-05-17 01:04:29,413.42,30.11,3.57,110.37
2026-05-17 01:04:31,479.07,35.32,2.65,177.26
2026-05-17 01:04:33,709.18,32.68,4.05,282.03
2026-05-17 01:04:35,847.59,24.43,3.18,322.36
2026-05-17 01:04:38,778.81,40.78,4.7,244.1
2026-05-17 01:04:40,836.07,15.48,2.66,160.15
2026-05-17 01:04:42,553.2,37.56,1.66,263.38
2026-05-17 01:04:44,588.13,32.3,2.56,86.17
2026-05-17 01:04:46,716.65,18.35,4.52,77.48
2026-05-17 01:04:48,616.17,21.16,4.05,192.47
2026-05-17 01:04:50,567.93,26.02,5.96,200.0
2026-05-17 01:04:52,755.49,27.63,1.66,166.83
2026-05-17 01:04:54,623.94,30.25,1.66,246.31
2026-05-17 01:04:56,537.73,38.01,5.78,143.04
2026-05-17 01:04:58,948.64,20.45,3.97,225.65
2026-05-17 01:05:00,499.84,31.6,4.12,285.12
2026-05-17 01:05:02,768.84,29.54,1.64,194.74
2026-05-17 01:05:04,551.23,35.37,2.64,152.25
2026-05-17 01:05:06,524.66,19.14,2.89,98.68
2026-05-17 01:05:08,527.8,27.93,2.01,105.63
2026-05-17 01:05:10,907.28,31.09,3.39,54.08
2026-05-17 01:05:12,414.37,35.37,4.86,276.35
2026-05-17 01:05:14,651.84,18.08,5.13,215.58
2026-05-17 01:05:16,736.48,41.77,3.03,191.84
2026-05-17 01:05:18,683.09,39.41,2.35,308.29
2026-05-17 01:05:20,851.11,21.56,3.1,329.74
2026-05-17 01:05:22,856.48,21.34,5.13,88.48
2026-05-17 01:05:24,775.91,44.37,1.94,111.12
2026-05-17 01:05:26,639.32,34.38,3.45,191.06
2026-05-17 01:05:28,676.45,17.67,5.61,250.18
2026-05-17 01:05:30,603.52,17.89,3.99,262.87
2026-05-17 01:05:32,531.47,19.77,2.83,261.1
2026-05-17 01:05:34,550.23,27.2,1.6,211.77
2026-05-17 01:05:36,880.01,26.39,4.15,337.52
2026-05-17 01:05:38,895.16,34.54,2.71,189.23
2026-05-17 01:05:40,412.83,33.86,2.99,80.28
2026-05-17 01:05:42,500.94,35.39,5.69,188.21
2026-05-17 01:05:44,873.43,19.66,5.38,140.44
2026-05-17 01:05:46,627.14,36.98,4.32,190.46
2026-05-17 01:05:48,901.31,41.08,4.6,213.65
2026-05-17 01:05:50,927.45,42.45,4.37,302.42
2026-05-17 01:05:52,547.28,23.09,3.46,313.25
2026-05-17 01:05:54,730.14,20.99,1.85,128.93
2026-05-17 01:05:56,548.27,33.93,2.42,96.51
2026-05-17 01:05:58,522.34,38.66,1.77,248.62
2026-05-17 01:06:00,526.49,23.72,3.74,142.32
2026-05-17 01:06:02,641.4,20.71,3.87,299.26
2026-05-17 01:06:04,664.09,35.58,2.52,164.14
2026-05-17 01:06:06,401.73,26.01,2.39,333.49
2026-05-17 01:06:08,553.75,23.37,2.53,306.9
2026-05-17 01:06:10,573.6,23.01,1.92,213.06
2026-05-17 01:06:12,649.96,44.68,2.31,345.0
2026-05-17 01:06:14,637.84,35.68,2.21,232.16
2026-05-17 01:06:16,545.17,27.19,4.46,199.35
2026-05-17 01:06:18,929.35,38.84,3.02,233.0
2026-05-17 01:06:20,618.12,33.74,1.98,108.43
2026-05-17 01:06:22,756.59,23.51,4.53,101.19
2026-05-17 01:06:24,805.07,22.18,4.07,205.93
2026-05-17 01:06:26,624.22,25.37,3.44,326.6
2026-05-17 01:06:28,553.53,27.78,3.19,278.68
2026-05-17 01:06:30,508.88,32.26,4.64,324.81
2026-05-17 01:06:32,813.86,29.96,5.44,330.68
2026-05-17 01:06:34,616.45,20.12,2.88,106.27
2026-05-17 01:06:36,873.44,31.31,5.9,209.37
2026-05-17 01:06:38,820.73,18.26,4.39,51.02
2026-05-17 01:06:40,496.16,43.4,3.63,116.85
2026-05-17 01:06:42,458.58,15.73,3.2,262.59
2026-05-17 01:06:44,911.1,24.06,2.32,322.93
2026-05-17 01:06:46,790.2,20.05,4.65,295.98
2026-05-17 01:06:48,613.39,41.37,4.64,193.69
2026-05-17 01:06:50,602.28,24.54,4.63,171.59
2026-05-17 01:06:52,424.72,29.01,2.77,346.26
2026-05-17 01:06:54,455.85,24.72,5.43,327.21
2026-05-17 01:06:56,799.72,40.46,5.8,225.0
2026-05-17 01:06:58,634.07,18.26,3.63,305.15
2026-05-17 01:07:00,933.53,29.84,2.9,58.67
2026-05-17 01:07:02,446.69,28.85,4.87,275.76
2026-05-17 01:07:04,870.73,15.42,4.97,132.14
2026-05-17 01:07:06,929.89,36.15,3.83,271.7
2026-05-17 01:07:08,540.24,39.58,5.45,83.91
2026-05-17 01:07:10,942.21,31.48,4.02,328.11
2026-05-17 01:07:12,941.57,18.54,2.15,140.67
2026-05-17 01:07:14,947.24,33.26,4.86,61.59
2026-05-17 01:07:16,498.1,22.91,3.44,344.44
2026-05-17 01:07:18,540.61,38.22,1.99,115.9
2026-05-17 01:07:20,740.86,16.44,5.19,114.24
2026-05-17 01:07:22,865.06,43.92,3.0,117.6
2026-05-17 01:07:24,922.52,35.5,4.59,202.99
2026-05-17 01:07:26,408.89,30.92,2.43,227.71
2026-05-17 01:07:28,403.92,29.68,1.73,132.65
2026-05-17 01:07:30,936.91,31.16,3.05,123.34
2026-05-17 01:07:32,636.19,23.11,4.18,115.29
2026-05-17 01:07:34,609.14,20.15,2.88,101.29
2026-05-17 01:07:36,527.06,44.34,5.45,276.17
2026-05-17 01:07:38,460.99,22.77,5.57,184.42
2026-05-17 01:07:40,828.98,25.13,4.32,75.82
2026-05-17 01:07:42,724.23,17.34,2.4,222.38
2026-05-17 01:07:44,864.9,21.23,2.36,254.79
2026-05-17 01:07:46,631.73,37.44,1.87,146.16
2026-05-17 01:07:48,607.98,22.41,2.21,182.73
2026-05-17 01:07:50,501.85,41.88,4.67,153.09
2026-05-17 01:07:52,507.13,33.33,5.87,235.75
2026-05-17 01:07:54,708.93,38.62,2.42,159.93
2026-05-17 01:07:56,588.35,22.44,2.52,344.47
2026-05-17 01:07:58,587.56,37.19,3.45,153.51
2026-05-17 01:08:00,474.7,23.06,4.01,165.22
2026-05-17 01:08:02,678.34,37.75,5.35,103.07
2026-05-17 01:08:04,870.51,40.96,1.76,195.46
2026-05-17 01:08:06,938.54,18.93,5.29,184.5
2026-05-17 01:08:08,855.9,42.52,1.76,239.98
2026-05-17 01:08:10,769.37,20.03,5.56,230.54
2026-05-17 01:08:12,736.75,27.1,5.15,314.53
2026-05-17 01:08:14,619.23,34.25,2.91,241.15
2026-05-17 01:08:16,949.78,38.95,4.83,302.85
2026-05-17 01:08:18,447.67,31.63,2.34,325.26
2026-05-17 01:08:20,937.17,38.59,2.84,62.61
2026-05-17 01:08:22,443.42,17.65,1.81,173.62
2026-05-17 01:08:24,883.9,39.86,3.89,160.51
2026-05-17 01:08:26,700.99,29.14,2.8,227.24
2026-05-17 01:08:28,681.22,24.08,4.15,337.43
2026-05-17 01:08:30,721.53,37.65,3.22,206.33
2026-05-17 01:08:32,414.1,34.03,4.0,59.15
2026-05-17 01:08:34,531.89,40.9,1.62,169.38
2026-05-17 01:08:36,558.19,17.11,2.22,337.61
2026-05-17 01:08:38,512.49,21.6,1.5,201.26
2026-05-17 01:08:40,549.35,26.86,5.21,280.17
2026-05-17 01:08:42,669.59,28.04,3.55,182.03
2026-05-17 01:08:44,690.79,44.84,5.18,144.4
2026-05-17 01:08:46,479.5,42.74,5.39,287.45
2026-05-17 01:08:48,733.97,40.55,3.58,301.51
2026-05-17 01:08:50,407.94,41.2,4.33,326.65
2026-05-17 01:08:52,667.36,41.08,1.83,209.87
2026-05-17 01:08:54,896.66,44.28,2.54,151.5
2026-05-17 01:08:56,713.73,34.81,4.92,302.0
2026-05-17 01:08:58,528.28,28.68,2.67,313.44
2026-05-17 01:09:00,942.05,24.32,4.71,192.55
2026-05-17 01:09:02,576.76,35.46,3.3,58.52
2026-05-17 01:09:04,703.28,28.53,3.93,156.97
2026-05-17 01:09:06,517.88,21.16,3.57,232.14
2026-05-17 01:09:08,796.12,34.96,3.84,295.54
2026-05-17 01:09:10,471.07,35.79,3.94,327.91
2026-05-17 01:09:12,529.42,33.97,4.14,324.6
2026-05-17 01:09:14,422.65,23.24,1.81,215.02
2026-05-17 01:09:16,721.62,25.11,1.67,321.19
2026-05-17 01:09:18,787.69,18.38,3.62,207.89
2026-05-17 01:09:20,861.87,21.3,1.72,161.09
2026-05-17 01:09:22,712.98,41.6,5.27,193.91
2026-05-17 01:09:24,574.36,33.33,2.48,284.52
2026-05-17 01:09:26,942.84,29.98,5.18,220.07
2026-05-17 01:09:28,648.33,33.83,2.73,278.38
2026-05-17 01:09:30,558.08,31.85,5.44,151.76
2026-05-17 01:09:32,604.59,15.41,5.31,155.39
2026-05-17 01:09:34,560.44,23.31,5.51,124.51
2026-05-17 01:09:36,547.02,40.06,4.17,126.84
2026-05-17 01:09:38,865.9,29.22,2.39,335.75
2026-05-17 01:09:40,438.27,38.42,3.32,97.41
2026-05-17 01:09:42,762.54,33.39,4.25,74.82
2026-05-17 01:09:44,862.15,43.32,5.59,335.16
2026-05-17 01:09:46,422.06,15.33,2.29,208.72
2026-05-17 01:09:48,738.34,27.01,2.43,256.49
2026-05-17 01:09:50,851.5,43.5,3.06,169.13
2026-05-17 01:09:52,923.43,15.04,3.4,80.01
2026-05-17 01:09:54,523.17,42.83,5.21,223.89
2026-05-17 01:09:56,539.42,40.97,3.1,186.07
2026-05-17 01:09:58,717.95,22.99,2.28,295.95
2026-05-17 01:10:00,723.02,34.79,5.05,181.94
2026-05-17 01:10:02,834.48,37.22,4.21,316.96
2026-05-17 01:10:04,717.26,24.06,3.27,335.43
2026-05-17 01:10:06,658.81,33.94,3.26,207.68
2026-05-17 01:10:08,735.35,36.17,1.69,261.27
2026-05-17 01:10:10,901.32,33.43,5.96,217.7
2026-05-17 01:10:12,532.47,41.1,5.3,234.84
2026-05-17 01:10:14,896.27,21.9,2.45,251.48
2026-05-17 01:10:16,636.22,33.15,3.87,105.65
2026-05-17 01:10:18,482.89,15.56,5.26,159.9
2026-05-17 01:10:20,404.66,25.15,4.83,309.88
2026-05-17 01:10:22,699.39,35.79,1.72,161.62
2026-05-17 01:10:24,734.2,20.49,2.41,96.97
2026-05-17 01:10:26,669.59,33.43,2.38,333.72
2026-05-17 01:10:29,539.96,38.07,4.31,188.53
2026-05-17 01:10:31,492.83,31.2,3.85,208.77
2026-05-17 01:10:33,784.89,25.8,1.7,325.91
2026-05-17 01:10:35,888.57,22.6,4.44,342.68
2026-05-17 01:10:37,614.09,33.83,3.31,298.2
2026-05-17 01:10:39,716.91,16.95,1.76,243.65
2026-05-17 01:10:41,519.25,31.69,2.32,208.38
2026-05-17 01:10:43,474.02,17.63,5.93,315.5
2026-05-17 01:10:45,495.72,21.17,1.76,317.65
2026-05-17 01:10:47,689.28,40.89,2.78,306.87
2026-05-17 01:10:49,865.45,41.79,4.36,111.34
2026-05-17 01:10:51,564.61,31.11,4.05,298.76
2026-05-17 01:10:53,514.95,28.88,5.47,91.46
2026-05-17 01:10:55,788.35,36.2,2.42,123.82
2026-05-17 01:10:57,502.28,31.85,3.61,138.02
2026-05-17 01:10:59,713.35,22.02,4.56,73.32
2026-05-17 01:11:01,829.59,19.23,2.0,271.93
2026-05-17 01:11:03,554.02,24.61,2.28,81.94
2026-05-17 01:11:05,621.4,44.82,4.75,292.67
2026-05-17 01:11:07,407.29,25.48,2.86,165.81
2026-05-17 01:11:09,721.62,42.92,2.34,331.05
2026-05-17 01:11:11,905.66,40.34,3.86,332.45
2026-05-17 01:11:13,776.88,18.89,3.72,301.43
2026-05-17 01:11:15,603.7,25.97,5.28,318.94
2026-05-17 01:11:17,922.17,25.07,5.7,224.47
2026-05-17 01:11:19,409.09,17.77,2.11,138.37
2026-05-17 01:11:21,739.68,44.05,2.05,312.08
2026-05-17 01:11:23,770.75,35.59,5.67,202.71
2026-05-17 01:11:25,930.18,24.48,2.72,287.8
2026-05-17 01:11:27,882.63,43.53,3.02,124.9
2026-05-17 01:11:29,862.28,35.67,2.71,284.22
2026-05-17 01:11:31,835.03,23.33,3.72,75.91
2026-05-17 01:11:33,912.21,32.93,2.82,78.54
2026-05-17 01:11:35,400.85,19.76,5.9,254.54
2026-05-17 01:11:37,769.09,32.76,5.24,55.0
2026-05-17 01:11:39,524.17,26.85,5.53,289.57
2026-05-17 01:11:41,604.77,18.07,5.76,294.75
2026-05-17 01:11:43,913.85,41.88,5.56,71.1
2026-05-17 01:11:45,542.16,36.65,2.13,206.11
